id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
17631,1901.8801,4154.4148,0.49682733,0.33524728,0.39630194,25,0,31,4.787446,-1.7002597
17632,2590.3056,4153.3785,0.52173887,-0.10312551,0.21104402,25,0,150,26.046476,-3.5393724
17633,3135.5429,4153.6868,0.56106347,-0.4035494,-0.035688844,25,0,20,3.7262914,-1.428192
17634,3169.4487,4154.3751,0.50706038,0.26927948,0.04627469,25,0,94,17.807228,-3.1264908
17635,4147.9338,4153.9184,0.51329313,0.11154128,-0.10354186,25,0,5,1.0625436,-0.065866931
17636,4452.6906,4154.2033,0.60100984,0.00011835765,0.011743661,25,0,12,2.243459,-0.87729534
17637,4500.9672,4154.2335,0.54596954,-0.014153705,0.031440664,25,0,73,14.235039,-2.8833966
17638,5096.0902,4154.1891,0.51708523,0.021437595,0.066506465,25,0,20,4.2776027,-1.5780011
17639,6643.8555,4153.8804,0.48564877,-0.47526819,-0.23402071,25,0,4,1.0294408,-0.0315034
17640,7479.1361,4153.8811,0.55399577,0.12278406,0.010552589,25,0,9,1.6954889,-0.5732374
17641,7658.4075,4153.779,0.47060295,-0.28065857,0.058763247,25,0,31,5.1829967,-1.7864523
17642,1414.6751,4154.4981,0.38798826,0.81421733,0.53821117,25,0,13,2.2256968,-0.868665
17643,2215.9036,4155.2414,0.484865,0.13570374,0.2374331,25,0,232,38.525826,-3.9643799
17644,4379.797,4155.2107,0.51422572,0.060873192,-0.014768359,25,0,21,4.2719278,-1.5765598
17645,4561.57,4155.2736,0.53791088,0.28453001,-0.2598094,25,0,7,1.5490381,-0.47515522
17646,4791.5644,4155.3454,0.47248382,-0.44193438,-0.093818378,25,0,16,3.2705662,-1.2865574
17647,6358.1456,4155.1883,0.66007472,0.50901729,0.065950604,25,0,9,1.6295773,-0.5301874
17648,7630.1052,4155.0732,0.47731157,0.075417392,0.11416171,25,0,36,6.0623517,-1.9566028
17649,2936.3394,4155.959,0.52866748,-0.19464535,1.6636613e-15,25,0,22,3.8686628,-1.4689022
17650,4205.1822,4156.3688,0.6270183,0.25029752,-0.089050946,25,0,6,1.0872816,-0.090855081
17651,4880.7891,4155.44,0.4349536,0.072600141,-0.088413254,25,0,5,1.1842563,-0.18361427
17652,5328.3328,4155.4755,0.5473104,-0.13405266,0.058693809,25,0,51,9.7712631,-2.4748768
17653,7767.3796,4155.9335,0.48914668,-0.15437509,0.056742123,25,0,427,69.842079,-4.6102929
17654,1128.4572,4157.3453,0.40238792,0.39268693,0.56117574,25,0,22,3.1625986,-1.2501102
17655,4171.1978,4156.6533,0.52954428,0.074188538,0.26354571,25,0,12,2.4604011,-0.97751476
17656,4711.4695,4156.554,0.55307617,0.39008889,-0.018663694,25,0,5,1.1230747,-0.12602156
17657,4932.2864,4156.4801,0.4710071,0.12495898,-0.067070768,25,0,6,1.0936067,-0.097152916
17658,4963.1148,4157.0812,0.63890388,-0.019162282,-0.087407517,25,0,11,2.1103971,-0.81091045
17659,6894.301,4156.7549,0.40652154,-0.084739976,-0.10725171,25,0,9,2.0869603,-0.79878548
17660,1073.8027,4157.289,0.4468362,0.97799838,0.83252181,25,0,23,3.0853381,-1.2232569
17661,1728.1562,4157.7644,0.59536323,0.092088051,0.26024304,25,0,11,1.6540211,-0.54635264
17662,2675.0794,4157.223,0.60547074,0.99172324,0.55961447,25,0,6,1.0759325,-0.079462568
17663,3146.6048,4157.5151,0.66266712,0.86934936,0.10803598,25,0,6,1.0287901,-0.030816958
17664,3839.8598,4157.7577,0.57097158,-0.038193133,-0.0033926164,25,0,52,9.6582088,-2.4622415
17665,5031.1644,4157.707,0.52971094,-0.27796414,-0.3339333,25,0,7,1.4300156,-0.38835191
17666,5412.8177,4157.8205,0.58389314,0.22874551,-0.022415206,25,0,78,14.789422,-2.924878
17667,6089.6925,4157.5637,0.57090135,-0.047489457,-0.011824244,25,0,23,4.2458887,-1.5699215
17668,6557.1533,4158.1898,0.58065261,0.16790648,0.053938295,25,0,16,2.8961184,-1.1545408
17669,734.16964,4159.2362,0.38426674,0.36939985,0.88246595,25,0,8,1.419317,-0.38019852
17670,1534.6029,4158.3898,0.28255241,0.64890629,0.20354804,25,0,4,1.0187422,-0.020160745
17671,2006.8606,4159.4352,0.50210072,0.047580414,0.32391051,25,0,41,6.7889309,-2.0795035
17672,2325.9036,4158.8708,0.49308435,0.28950462,0.31106751,25,0,25,4.3936405,-1.6070613
17673,5301.8793,4158.693,0.58229775,0.12505578,-0.070559894,25,0,10,2.1074128,-0.80937404
17674,5315.8866,4159.0848,0.56472476,0.1186242,0.09982111,25,0,16,3.2728999,-1.2873318
17675,7435.3488,4158.7289,0.49308205,0.26689449,-0.17814731,25,0,30,5.3154082,-1.8138416
17676,8294.1806,4158.7553,0.49124418,-0.34129179,0.10631362,25,0,18,3.2073448,-1.2653641
17677,8822.2261,4158.0726,0.43031403,-0.61865085,0.073478545,25,0,23,3.3798347,-1.3222386
17678,1279.4081,4159.71,0.51714544,0.72724879,0.41005715,25,0,12,1.6991237,-0.57556252
17679,3038.9751,4160.973,0.55660927,0.30590725,0.47206269,25,0,7,1.3336915,-0.31263844
17680,4526.4456,4159.5116,0.53103592,-0.3129321,-0.022041571,25,0,37,6.9610643,-2.1066891
17681,6456.0376,4159.5196,0.40242341,-0.3897332,0.046716345,25,0,8,1.6940998,-0.57234747
17682,6615.2766,4159.9662,0.41681458,0.07485044,-0.08546305,25,0,7,1.6356084,-0.53419835
17683,6843.2638,4159.7936,0.49762238,0.051574353,0.26591385,25,0,5,1.0351154,-0.037471884
17684,8103.662,4160.2559,0.52817524,-0.43979362,-0.073327968,25,0,6,1.0899718,-0.093538136
17685,8758.4426,4159.5095,0.36488858,-0.02774404,0.18962939,25,0,7,1.3701351,-0.34190846
17686,3494.8225,4161.5792,0.50267041,0.10103469,0.19751179,25,0,9,1.6877745,-0.56828608
17687,4026.0784,4160.8015,0.59676702,0.37125385,-0.056371687,25,0,7,1.4216508,-0.38198231
17688,5620.0699,4160.7183,0.54790333,-0.20522551,0.021170643,25,0,23,4.5347114,-1.6413741
17689,7454.6159,4160.7357,0.56283972,0.22265713,0.065819058,25,0,51,8.4519053,-2.3173865
17690,8307.2901,4161.0928,0.48799669,-0.26494461,-0.0073415318,25,0,57,8.9099388,-2.3746868
17691,9548.1065,4160.0464,0.4876822,-0.40313175,0.88059902,25,0,40,5.7781096,-1.9044644
17692,2936.9271,4161.615,0.49589202,0.090884343,0.23032025,25,0,22,4.3993154,-1.6084627
17693,3501.1944,4161.9629,0.57638133,-0.30259407,-0.2959252,25,0,8,1.3667942,-0.33925784
17694,4836.0194,4162.4815,0.56949611,0.28336924,0.14044537,25,0,10,1.7823532,-0.6274844
17695,5020.6135,4161.8644,0.54155577,-0.28040493,-0.20847124,25,0,16,3.2170985,-1.2686609
17696,6406.0239,4161.4688,0.58377819,0.41254956,-0.024698056,25,0,11,1.9723113,-0.73743863
17697,9245.7187,4162.4289,0.51566329,-0.093773559,0.6133784,25,0,8,1.3808336,-0.35035339
17698,4124.4965,4163.1692,0.5009473,-0.12449564,-0.073795628,25,0,113,21.956055,-3.3538858
17699,5810.1007,4162.1207,0.50993217,-0.6157909,0.1565699,25,0,7,1.6934491,-0.57193039
17700,7193.8136,4163.5379,0.49917952,0.0049677184,0.088092019,25,0,16,2.9439111,-1.1723117
17701,7482.3604,4163.2696,0.47465616,-0.31782228,0.515464,25,0,7,1.2447875,-0.23773801
17702,690.11045,4163.8361,0.4473517,0.83004844,0.98355883,25,0,64,8.1955099,-2.2839399
17703,3210.1471,4163.8566,0.51621668,0.30607229,0.066201392,25,0,10,1.9956602,-0.75021648
17704,3836.6162,4164.0066,0.54114546,0.027582237,-0.23084843,25,0,11,2.0996985,-0.80539237
17705,4591.8313,4163.7022,0.53064235,0.16084352,0.021926703,25,0,12,2.2554588,-0.88308726
17706,7482.4089,4163.3642,0.47465616,-0.32080647,0.45900262,25,0,7,1.2447875,-0.23773801
17707,8715.6441,4164.7794,0.53309888,0.1375007,0.68700922,25,0,8,1.2788348,-0.26703613
17708,8805.9533,4162.1447,0.70163808,-0.093935214,0.757953,25,0,10,1.3387154,-0.31672068
17709,9427.0663,4163.5632,0.44524529,-0.2711767,0.91528257,25,0,41,5.7503872,-1.8992427
17710,1165.0636,4165.1007,0.42276874,0.60685933,0.67203453,25,0,24,3.3684857,-1.3185868
17711,1455.5861,4165.0177,0.54240388,0.3403044,0.28946864,25,0,26,3.5193095,-1.3661437
17712,3039.67,4165.2063,0.46593655,-0.29396316,0.20384872,25,0,11,1.8208365,-0.6506774
17713,3931.5777,4164.726,0.52214434,0.045641936,0.0078566684,25,0,12,2.3792112,-0.94108248
17714,4183.4903,4165.1235,0.58167546,0.093392566,-0.047063939,25,0,13,2.3180296,-0.91279746
17715,4516.9847,4164.6734,0.56066715,0.10822255,0.011713086,25,0,79,14.861659,-2.9301682
17716,4828.822,4165.1166,0.58677472,-0.10180303,-9.5958391e-16,25,0,9,1.8589634,-0.67317708
17717,7470.4352,4165.3285,0.50674684,-0.37929484,0.017887029,25,0,54,9.2379827,-2.4139429
17718,2915.4696,4165.8458,0.6112963,-0.12460582,-0.03428191,25,0,10,1.7843927,-0.6287261
17719,4051.7768,4166.502,0.47071156,-0.2517004,0.22041621,25,0,6,1.2230338,-0.21859614
17720,8465.6787,4166.1697,0.47433165,-0.40407076,0.46826754,25,0,12,1.7566705,-0.61172576
17721,1368.9343,4167.2841,0.46348948,0.55950165,0.64424573,25,0,14,1.9285098,-0.71305464
17722,3740.2335,4167.3706,0.51566329,0.091570944,0.16090528,25,0,13,2.7616673,-1.1029284
17723,4032.2128,4167.0573,0.54944959,-0.030667918,0.027680285,25,0,112,21.837708,-3.3480176
17724,5189.4325,4166.4144,0.51435815,0.47106308,-0.02677719,25,0,80,14.962626,-2.9375195
17725,5392.8794,4166.582,0.55991015,0.23429966,0.11889689,25,0,13,2.5975423,-1.0364066
17726,6628.8059,4167.2365,0.57638133,-0.16769777,-0.0056945306,25,0,8,1.3667942,-0.33925784
17727,6998.2294,4167.0175,0.48738298,0.063607089,-0.18025614,25,0,17,3.2016702,-1.2634415
17728,7688.7191,4166.7487,0.45226296,-0.035717778,0.048834787,25,0,14,2.277863,-0.89381901
17729,9348.9522,4166.6983,0.4601239,-0.13449116,0.82036892,25,0,319,42.572922,-4.0728336
17730,2416.5253,4167.7616,0.56967959,-0.35108256,-0.08330709,25,0,5,1.037155,-0.039609197
17731,5145.6985,4168.2933,0.51067653,-0.56937832,-0.40158221,25,0,6,1.3053185,-0.28929121
17732,7292.4455,4168.2457,0.48140078,-0.83125407,-0.15945647,25,0,10,1.7623451,-0.61522737
17733,1143.5694,4169.4858,0.39863985,0.75340289,0.54509312,25,0,10,1.7101787,-0.58260375
17734,2428.8748,4169.3567,0.55514645,0.24039201,-0.33537965,25,0,5,1.0097268,-0.010509668
17735,2596.3334,4168.8958,0.47305607,-0.16354898,0.027202024,25,0,30,5.7005544,-1.8897927
17736,3630.3893,4169.0058,0.54117702,-0.069841437,-0.11517289,25,0,26,4.9549999,-1.7376091
17737,4974.6833,4169.1731,0.514453,0.033471771,-0.43877298,25,0,7,1.4724278,-0.42008505
17738,6878.287,4169.4235,0.5548879,0.40463457,0.2087416,25,0,8,1.4470394,-0.40120086
17739,611.0913,4168.5024,0.5542909,0.17096677,0.81263539,25,0,9,1.3119377,-0.29478302
17740,1730.0874,4170.345,0.49622129,0.33070618,0.53284261,25,0,56,8.3348341,-2.3022424
17741,1879.4468,4169.4856,0.48361398,0.13840401,0.30437418,25,0,276,42.760574,-4.0776088
17742,4154.0845,4170.0811,0.55514645,-0.77565712,-0.34382064,25,0,5,1.0097268,-0.010509668
17743,4241.4947,4169.4476,0.54477003,0.45490167,0.019184404,25,0,12,2.1969674,-0.85455901
17744,6614.8681,4170.2559,0.52986678,-0.061457079,0.045842306,25,0,33,6.31881,-2.0015882
17745,7667.5821,4170.0686,0.41048372,-0.095434815,-0.44433154,25,0,7,1.3286674,-0.3085407
17746,2772.1944,4170.8126,0.61090016,0.25777069,0.18421788,25,0,12,2.1575394,-0.83489682
17747,3833.5275,4171.3934,0.56705568,0.073054455,0.056022651,25,0,10,1.9770412,-0.74003932
17748,3929.1978,4170.7975,0.51072735,0.18277815,-0.054365283,25,0,13,2.5510504,-1.0167976
17749,4460.3738,4171.4324,0.54114546,0.39434543,-0.023810833,25,0,11,2.0996985,-0.80539237
17750,7509.7026,4170.9251,0.50922789,-0.26285455,-0.087585552,25,0,21,3.570087,-1.381697
17751,7876.8056,4172.2644,0.46871992,0.14756565,0.68155561,25,0,7,1.2928743,-0.27889079
17752,3568.8007,4172.0851,0.53560956,-0.10806067,-0.0085514451,25,0,42,7.9764657,-2.2545263
17753,4729.4069,4171.583,0.56484609,-0.35043052,0.026583532,25,0,26,4.7473674,-1.6911321
17754,5803.2921,4171.9574,0.49016313,-0.098066092,-0.14670908,25,0,19,3.8325758,-1.4587269
17755,6310.4822,4172.0707,0.50372594,-0.3318491,-0.2301793,25,0,7,1.3534055,-0.32856982
17756,6763.214,4172.2505,0.57916088,0.08810205,0.1165183,25,0,15,2.6419942,-1.0548297
17757,8382.1527,4172.4049,0.43448806,0.13973056,0.18312221,25,0,20,3.138155,-1.241686
17758,131.04912,4172.6482,0.6270183,0.26104534,0.74619703,25,0,6,1.0872816,-0.090855081
17759,2932.2482,4173.1178,0.48497912,0.12095989,-0.0033497125,25,0,40,7.8095622,-2.2315667
17760,3510.4819,4173.1227,0.53751885,0.52865672,0.12141168,25,0,21,4.0586209,-1.5209462
17761,5613.3257,4172.9183,0.50127518,-0.52405769,-0.37115585,25,0,5,1.1484632,-0.15029276
17762,7010.2794,4173.459,0.44139176,0.20725365,0.17814579,25,0,5,1.0983367,-0.10183874
17763,7252.4331,4172.7812,0.48032101,0.19387959,-0.18129521,25,0,12,2.1448011,-0.82846758
17764,7680.3255,4173.2599,0.46249709,0.31576064,0.088358405,25,0,20,3.6359985,-1.4015592
17765,2352.4255,4174.5749,0.45885438,0.34170157,0.164658,25,0,53,9.1456509,-2.4030365
17766,3208.8748,4173.8258,0.46867392,0.22487754,0.031831938,25,0,10,2.1334519,-0.82270716
17767,3218.387,4174.4237,0.49013032,0.42141318,0.035296391,25,0,25,4.8837705,-1.7218881
17768,4367.3811,4173.9029,0.54728967,-0.20226434,-0.11489419,25,0,42,8.027688,-2.2614762
17769,6020.1493,4174.1431,0.5107448,0.30324534,-0.07648914,25,0,10,1.8983912,-0.69596431
17770,7023.4023,4174.4378,0.4349536,-0.030429829,0,25,0,6,1.1842563,-0.18361427
17771,7322.9509,4173.7338,0.64762714,-0.17918471,0.29719127,25,0,8,1.3801831,-0.34984176
17772,7577.8197,4174.1174,0.55402949,0.10567968,0.036701668,25,0,22,3.8282905,-1.4575122
17773,841.99698,4175.125,0.55514645,0.30634165,0.53863208,25,0,6,1.0097268,-0.010509668
17774,3019.3197,4174.6655,0.54703594,-0.15430123,-0.059417549,25,0,34,5.9543219,-1.9370808
17775,8143.4642,4175.1892,0.47390198,-0.4759565,0.26019071,25,0,12,1.9181052,-0.70718108
17776,9275.8986,4175.0946,0.52742567,0.14223781,0.90408025,25,0,14,1.9532479,-0.72689342
17777,763.00829,4175.6492,0.61630105,0.056114256,-0.077059236,25,0,8,1.081607,-0.085173707
17778,1837.5988,4176.2726,0.58297455,0.37428412,0.13969532,25,0,15,2.1829281,-0.84759857
17779,2014.6541,4175.6153,0.56314907,0.33220878,0.036007161,25,0,9,1.452714,-0.40545028
17780,3238.6356,4176.0067,0.3819986,0.60817385,-0.22495928,25,0,6,1.4674039,-0.41637416
17781,3953.4706,4175.9642,0.4748182,0.10200503,-0.10072146,25,0,8,1.6272435,-0.52863138
17782,4284.4985,4176.09,0.5284381,-0.24175313,-0.083372782,25,0,66,12.815133,-2.7693078
17783,4511.0715,4175.4357,0.56793628,0.032691374,0.16290719,25,0,5675,1064.1597,-7.567517
17784,5420.4879,4175.9947,0.58110732,-0.90936029,0.14573316,25,0,5,1.0428296,-0.045533409
17785,6095.6622,4175.6159,0.59615327,0.31885141,0.11912548,25,0,39,7.0647464,-2.1227414
17786,6150.5901,4175.7281,0.53241896,0.25084522,-0.086761152,25,0,51,9.9022856,-2.4893386
17787,7696.8542,4175.9606,0.51049415,0.027046023,0.1252027,25,0,32,5.4902315,-1.8489766
17788,7710.1382,4176.1236,0.47033971,0.16732621,-0.073023157,25,0,8,1.5138956,-0.45023984
17789,8137.5637,4175.2564,0.54319522,-0.17139348,0.23363348,25,0,5,1.0040522,-0.0043906893
17790,8196.0627,4176.4766,0.4528456,0.43673679,0.45569602,25,0,6,1.1040113,-0.10743379
17791,714.60572,4176.565,0.49452983,0.74444044,0.65739289,25,0,29,3.8600042,-1.4664694
17792,1957.4407,4176.7602,0.49585494,0.18434376,0.25620726,25,0,160,25.695145,-3.5246277
17793,2728.4452,4176.5307,0.41973618,0.27353698,0.048416924,25,0,8,1.4798481,-0.42554288
17794,3763.3086,4177.4658,0.5132598,0.21671714,0.1195067,25,0,45,8.5599346,-2.3311761
17795,5887.1524,4176.6052,0.54232671,0.6385259,-0.016726102,25,0,5,1.1174002,-0.12052183
17796,7142.2046,4176.9765,0.54944592,0.037111245,-0.044000725,25,0,27,4.8804293,-1.7211451
17797,828.95229,4176.9079,0.45211168,0.98827112,0.68257008,25,0,162,20.775702,-3.2938892
17798,1570.6332,4177.8772,0.43724792,0.44224823,0.34466255,25,0,20,3.0144024,-1.1980031
17799,2312.5741,4178.1026,0.4463449,0.53009033,0.11339652,25,0,6,1.1200904,-0.12313265
17800,4189.5493,4177.3587,0.48842453,-0.2694163,0.049614771,25,0,9,1.7680197,-0.61871773
17801,5229.5038,4178.3516,0.52288788,0.41215754,-0.0014013906,25,0,33,6.2582784,-1.9911372
17802,2104.2007,4178.6525,0.52367213,0.37005374,0.32921929,25,0,21,3.6741254,-1.4128849
17803,2179.583,4179.7992,0.35568473,-0.23993821,0.70148495,25,0,5,1.1926212,-0.19125634
17804,3739.2109,4178.4641,0.51284843,-0.049622804,-0.037784419,25,0,10,1.920145,-0.70833508
17805,3816.9874,4178.6235,0.50427177,0.47571179,0,25,0,10,1.8927166,-0.692714
17806,4164.7062,4178.5538,0.54878929,0.50472182,-0.0022106041,25,0,21,4.1409059,-1.5427384
17807,4972.5267,4179.3982,0.44561111,0.40847576,0.30605145,25,0,5,1.1899309,-0.18880437
17808,7063.6332,4178.8754,0.48775351,-0.31443349,-0.053434366,25,0,13,2.4848449,-0.98824822
17809,7326.1647,4178.5704,0.56004966,-0.25800368,0.027957457,25,0,18,2.9215071,-1.1640174
17810,8587.678,4179.342,0.34909277,-0.14506149,-0.060895624,25,0,6,1.0849478,-0.088522133
17811,61.29406,4179.6971,0.43623841,-0.32024789,0.30967039,25,0,5,1.076583,-0.080118822
17812,1760.4208,4179.7573,0.48838403,0.42347682,0.40502897,25,0,115,17.588602,-3.1130783
17813,3063.0316,4179.8142,0.51566329,-0.066193633,0.39900487,25,0,7,1.3808336,-0.35035339
17814,3105.3035,4179.8986,0.35434422,-0.1367387,0.52508757,25,0,5,1.0688688,-0.072310956
17815,3918.8236,4180.114,0.51753151,0.11683523,0.038505333,25,0,25,4.8008347,-1.7032919
17816,4924.1627,4179.8704,0.56110961,-0.56462002,-0.059518246,25,0,7,1.1069955,-0.1103646
17817,5002.1997,4179.6085,0.4715468,-0.28901091,0.062825349,25,0,8,1.7349169,-0.59819671
17818,5851.9537,4179.7705,0.51866274,0.10690512,0.060676351,25,0,27,5.1408787,-1.7775934
17819,7311.8461,4179.6492,0.39097373,0.54974353,0.094539011,25,0,5,1.1237253,-0.12665039
17820,1628.6754,4181.9295,0.43388291,0.3924883,0.40718753,25,0,8,1.2919297,-0.27809722
17821,4310.6368,4181.2751,0.58008478,0.63823146,-0.15954361,25,0,7,1.4103017,-0.37328006
17822,4984.7781,4181.286,0.53573476,0.55048013,0.10221177,25,0,7,1.4139365,-0.37607476
17823,5070.3558,4180.8655,0.57199905,-0.11450574,-0.056488895,25,0,17,3.2842491,-1.2910902
17824,6397.0969,4180.7857,0.55811875,-0.074182019,-0.029102774,25,0,238,44.462822,-4.1199926
17825,2595.7023,4182.3695,0.47354246,-0.13392968,0.16630458,25,0,4,1.0237662,-0.025501925
17826,3147.7362,4181.3144,0.53277971,0.703031,0.16771774,25,0,17,2.9572999,-1.1772384
17827,4037.1791,4181.8397,0.54232671,-0.035160173,-0.05718095,25,0,5,1.1174002,-0.12052183
17828,4074.4868,4182.0838,0.52537926,-0.2569271,-0.15275374,25,0,44,8.535491,-2.3280713
17829,4482.7843,4182.3475,0.58677469,-0.55259305,-0.14637375,25,0,5,1.1618521,-0.16287714
17830,5283.0392,4182.4548,0.53292184,0.42179728,0.13096641,25,0,23,4.349483,-1.5960941
17831,6499.2802,4182.2594,0.40107247,0.47662959,-0.23881659,25,0,7,1.6242591,-0.52663828
17832,7121.434,4181.5234,0.44642672,0.58108771,-0.099874141,25,0,13,2.5791295,-1.0286829
17833,7182.2959,4182.5382,0.53377983,0.39597285,0.11376054,25,0,13,2.2989662,-0.90383145
17834,9040.3636,4181.8359,0.42216637,-0.19308613,0.54794782,25,0,43,6.0647483,-1.957032
17835,2819.4651,4182.5854,0.58008478,0.17570981,0.16761465,25,0,7,1.4103017,-0.37328006
17836,3692.5993,4182.7042,0.55603678,-0.16091506,-0.050708004,25,0,10,1.7710041,-0.6205489
17837,4653.4258,4183.328,0.52365221,-0.36227798,-0.12246489,25,0,24,4.6289954,-1.6637169
17838,4816.1365,4182.6891,0.55315946,-0.068261474,0.10516754,25,0,35,6.7922091,-2.0800276
17839,5088.9786,4183.6755,0.49781172,0.11548258,-0.26445545,25,0,6,1.3694844,-0.34139274
17840,6384.0995,4183.1802,0.58229775,0.19914146,0.16758507,25,0,11,2.1074128,-0.80937404
17841,7597.6809,4182.9302,0.58677469,-0.14118771,0.077549416,25,0,6,1.1618521,-0.16287714
17842,7797.8732,4182.8429,0.51752965,-0.0097948033,0.11246256,25,0,308,51.521339,-4.2799679
17843,8748.0749,4183.5452,0.52569706,0.32200405,0.48200945,25,0,7,1.1815661,-0.18114507
17844,1002.7122,4183.6426,0.38003616,0.44897476,0.51509568,25,0,16,2.3918617,-0.94684015
17845,3495.9356,4183.4641,0.55774035,0.31852114,0.22468724,25,0,19,3.5855153,-1.3863789
17846,4254.9767,4184.0412,0.51704555,0.44618273,0.28077367,25,0,6,1.2892394,-0.27583393
17847,4286.2653,4183.5834,0.57081003,0.10082617,0.13528345,25,0,11,2.1498251,-0.83100782
17848,4393.4347,4184.0315,0.46238586,-0.28902328,-0.15538271,25,0,6,1.1795264,-0.17926921
17849,4883.4688,4184.0122,0.40108746,0.74564904,0.52260262,25,0,8,1.5864264,-0.50104981
17850,4912.6236,4184.1789,0.55491192,0.097616956,-0.10327701,25,0,69,13.104694,-2.7935672
17851,4923.7742,4183.2597,0.52447947,0.36184415,0.20910609,25,0,7,1.3865082,-0.35480613
17852,5385.4846,4184.2328,0.62980237,0.60931247,-0.056130992,25,0,7,1.3470802,-0.32348366
17853,6577.7681,4183.5551,0.48193174,0.38606098,0.29438926,25,0,6,1.3203026,-0.3016837
17854,8728.3647,4183.7008,0.56314065,-0.0013120426,0.12960002,25,0,20,2.8516662,-1.1377467
17855,1539.6728,4184.3511,0.65055965,0.43013275,0.11969502,25,0,7,1.0013618,-0.0014776006
17856,4411.4667,4185.2947,0.5107448,0.23605028,-0.0696896,25,0,9,1.8983912,-0.69596431
17857,6362.8857,4184.6398,0.51329313,-0.21365529,-0.041783791,25,0,6,1.0625436,-0.065866931
17858,6943.0277,4184.8564,0.60279432,0.19107573,-0.13995929,25,0,14,2.3624816,-0.93342108
17859,7176.2865,4185.0158,0.41955015,0.094551526,-0.31124222,25,0,7,1.3721747,-0.34352355
17860,8203.2656,4185.026,0.46585174,-0.063224249,0.14935901,25,0,208,32.683464,-3.7858202
17861,8829.814,4183.7658,0.56765385,-0.63526982,0.7410692,25,0,9,1.3611196,-0.33474074
17862,925.88582,4185.9078,0.43357852,0.54430562,0.62309849,25,0,31,4.1929841,-1.556308
17863,2486.8704,4186.0705,0.46996237,-0.17458989,0.34297514,25,0,10,1.9341844,-0.71624471
17864,3733.9834,4185.6316,0.5972626,0.050841536,0.086508642,25,0,62,11.389134,-2.6412268
17865,5600.4375,4185.876,0.49750729,0.0053566494,-0.31760613,25,0,6,1.1267096,-0.12952997
17866,5776.7172,4185.7111,0.52249481,0.52479714,0.2815851,25,0,5,1.1598123,-0.1609693
17867,8640.7038,4186.9859,0.55538297,0.03813668,0.41372313,25,0,10,1.5821409,-0.49811291
17868,1905.681,4186.4688,0.5227275,-0.074570142,0.25377801,25,0,9,1.4781024,-0.42426134
17869,4292.9944,4186.7017,0.48564877,-0.10918519,0,25,0,4,1.0294408,-0.0315034
17870,4851.7721,4186.668,0.54569203,-0.10816402,-0.042537985,25,0,8,1.5547127,-0.47912533
